instruction,slide_folder
"Create a slide titled ""BREECH PRESENTATION"" with concise bullet points on its characteristics and complications, using a clear font and a simple background.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_23
"Create a new slide in your presentation software, insert and label three line drawings of a baby in different positions, and ensure proper alignment and readability.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_11
"Create a slide titled ""EXTERNAL VERSION"" with concise bullet points on the procedure, using a professional background and clear, readable fonts.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_30
"Create a new slide titled ""Definitions"" with specified content, formatting, and alignment in your presentation software.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_7
"Create a slide titled ""Predisposing Factors to Malpresentation"" with a bold red title, formatted bullet points, and a relevant anatomical image.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_16
"Create a professional slide titled ""DIAGNOSIS OF BREECH PRESENTATION"" with a numbered list, four labeled images in a 2x2 grid, slide number ""24"" in the corner, and ensure proper alignment and formatting.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_24
Create a slide with a central circle labeled for pelvic orientation and position baby illustrations around it accordingly.,./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_14
"Create a new slide titled ""MANAGEMENT"" with bullet points on breech delivery, using a clear font and highlighting ""External cephalic version"" in blue.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_26
"Create a new slide titled ""OVERVIEW"" with formatted content about fetal abnormalities, using bullet points and a slide number.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_2
"Create a slide titled ""CLASSIFICATION OF PRESENTATION"" with a main heading on cephalic presentation, a brief description, and a bulleted list of types, ensuring clear formatting and left alignment.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_8
"Create a new slide in your presentation software with a title ""RISKS OF EXTERNAL VERSION"" and list the specified bullet points, ensuring appropriate formatting.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_32
"Create a slide titled ""Definitions"" with a definition of ""Fetal lie,"" a numbered list of its types, and ensure proper formatting and spacing.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_5
"Create a new slide in your presentation software with the title ""TYPES OF BREECH PRESENTATION"" in red, and include formatted body text detailing the three types of breech presentation.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_21
"Create a slide titled ""BREECH PRESENTATION"" with bold, red text at the top, followed by clear, left-aligned bullet points on breech pregnancy, and a light background for readability.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_19
"Create a new slide titled ""DEFINITIONS"" with formatted bullet points explaining the fetal position.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_13
"Create a new slide in your presentation software with the title ""PREDISPOSING FACTORS TO MALPRESENTATION,"" add formatted bullet points, and insert a relevant image.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_17
"Create a slide titled ""DIAGNOSIS OF BREECH PRESENTATION"" with two sections for ""Vaginal Examination"" and ""Ultrasound,"" using bold blue headings and standard font for descriptions.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_25
"Create a slide titled ""Fetal Position and Presentation"" with a white background, large teal title, and decorative circles.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_1
"Create a vertical slide titled ""Breech Maneuvers"" featuring four labeled illustrations of the maneuver steps, with arrows indicating movement and a clear, readable color scheme.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_31
"Create a slide with the title ""FETAL LIE,"" insert and align three labeled images of fetal lies, and format the text appropriately.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_6
"Create a slide titled ""Variations of the Breech Presentation"" featuring three labeled images of different breech positions, with consistent styling and branding for ""ADAM.""",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_22
"Create a new slide titled ""COMPLICATIONS"" with formatted bullet points listing relevant complications.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_28
"Create a ""Fetal Presentations"" slide by setting up a blank layout, dividing it into a 2x3 grid, inserting and labeling six relevant images.",./slides_2/lecture6malpresentationnew1-240206191258-5b746336/slide_10
"Create a slide with a textured background, a large yellow title ""CRACKS,"" a subtitle ""IN BUILDINGs,"" and contributor information at the bottom left.",./slides_2/cracks-240828201626-9fc6cc1b/slide_1
"Create a new slide in your presentation software, insert a graph depicting the relationship between mix proportions and drying shrinkage, and add a title and caption.",./slides_2/cracks-240828201626-9fc6cc1b/slide_12
"Create a slide in your presentation software that visually represents a foundation wall with a crack and injection ports, including appropriate labels and descriptive text.",./slides_2/cracks-240828201626-9fc6cc1b/slide_15
"Create a new slide with a white background, insert and position an image of a cracked concrete structure, and add a bold red title and source text below it.",./slides_2/cracks-240828201626-9fc6cc1b/slide_6
"Create a new slide in your presentation software with a cracked wall background, add a title ""Contents,"" and list the specified topics in a text box below.",./slides_2/cracks-240828201626-9fc6cc1b/slide_2
"Create a new slide in your presentation software, insert and label images of cracks, and format them for a cohesive look.",./slides_2/cracks-240828201626-9fc6cc1b/slide_8
"Create a slide with the title ""Effect of variation in water content of concrete on drying shrinkage,"" include a line graph showing the relationship between water content and drying shrinkage, and ensure clear labeling and a simple background.",./slides_2/cracks-240828201626-9fc6cc1b/slide_11
"Create a slide titled ""2. Dangers & Effects of Cracks"" with a cracked concrete background and include three bullet points about the impacts of cracks on structures, using bold, bright font for emphasis.",./slides_2/cracks-240828201626-9fc6cc1b/slide_5
"Create a slide titled ""3. TYPES OF CRACKS"" with a structured bullet-point layout detailing structural, non-structural, and width-based classifications, using a subtle cracked surface background and a professional font.",./slides_2/cracks-240828201626-9fc6cc1b/slide_7
"Create a slide titled ""5. Techniques to Cure Cracks"" with a subheading ""i. Epoxy Injection"" and include three concise bullet points about the technique.",./slides_2/cracks-240828201626-9fc6cc1b/slide_14
"Create a slide with a tree illustration on the left, a bold red title on the right, and optional background and source text.",./slides_2/cracks-240828201626-9fc6cc1b/slide_13
"Create a new slide in your presentation software, insert and center a high-quality image of a building with cracks, and add any desired text or borders.",./slides_2/cracks-240828201626-9fc6cc1b/slide_4
"Create a slide titled ""4. Causes & Preventive Measures"" with a textured background, bold yellow title, and left-aligned bullet points listing the specified causes.",./slides_2/cracks-240828201626-9fc6cc1b/slide_10
"Create a slide with two images of wall cracks, each accompanied by descriptive text, ensuring proper alignment and formatting.",./slides_2/cracks-240828201626-9fc6cc1b/slide_9
"Create a new slide in your presentation software with a cracked concrete background, add a bold, underlined title ""1. Introduction"" in a contrasting color, and insert the provided body text below it.",./slides_2/cracks-240828201626-9fc6cc1b/slide_3
"Create a new slide in your presentation software with the title ""8. Walk beside or in front of the others - not behind them,"" add formatted bullet points, and include a relevant visual element.",./slides_2/perdev1-240505125340-c97e55ba/slide_14
"Create a new slide with a white background, add bold red text for the title ""9 Tips"" and subtitle ""To Walk with Confidence!"", and insert three appropriately sized silhouette images of men in suits on the right side.",./slides_2/perdev1-240505125340-c97e55ba/slide_6
